antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
frozenset({'el-salvador-aid_y'}),frozenset({'anti-satellite-test-ban_n'}),0.48735632183908045,0.41839080459770117,0.3724137931034483,0.7641509433962265,1.8264047273481236,0.16850838948341923,2.4660229885057476,0.8826330066987764
frozenset({'aid-to-nicaraguan-contras_n'}),frozenset({'el-salvador-aid_y'}),0.4091954022988506,0.48735632183908045,0.3954022988505747,0.9662921348314606,1.9827220691117233,0.1959783326727441,15.20842911877391,0.8389286037462674
frozenset({'el-salvador-aid_y'}),frozenset({'aid-to-nicaraguan-contras_n'}),0.48735632183908045,0.4091954022988506,0.3954022988505747,0.8113207547169812,1.9827220691117236,0.1959783326727441,3.131264367816092,0.966837000730003
frozenset({'mx-missile_n'}),frozenset({'el-salvador-aid_y'}),0.4735632183908046,0.48735632183908045,0.42298850574712643,0.8932038834951456,1.8327532515112657,0.19219447747390672,4.800208986415881,0.8631099297512816
frozenset({'el-salvador-aid_y'}),frozenset({'mx-missile_n'}),0.48735632183908045,0.4735632183908046,0.42298850574712643,0.8679245283018868,1.8327532515112657,0.19219447747390672,3.985878489326766,0.886332618444141
frozenset({'el-salvador-aid_y'}),frozenset({'synfuels-corporation-cutback_n'}),0.48735632183908045,0.6068965517241379,0.3333333333333333,0.6839622641509434,1.1269832761578045,0.037558462148236216,1.2438497169325786,0.2197927941858666
frozenset({'education-spending_y'}),frozenset({'el-salvador-aid_y'}),0.3931034482758621,0.48735632183908045,0.3425287356321839,0.871345029239766,1.787901357166501,0.15094728497820054,3.9846394984325992,0.7261287370347773
frozenset({'el-salvador-aid_y'}),frozenset({'education-spending_y'}),0.48735632183908045,0.3931034482758621,0.3425287356321839,0.7028301886792453,1.7879013571665012,0.15094728497820054,2.0422550629447183,0.859632226803503
frozenset({'superfund-right-to-sue_y'}),frozenset({'el-salvador-aid_y'}),0.4804597701149425,0.48735632183908045,0.39080459770114945,0.813397129186603,1.6689988263970392,0.15664949134628092,2.7472443265546738,0.7715252472670485
frozenset({'el-salvador-aid_y'}),frozenset({'superfund-right-to-sue_y'}),0.48735632183908045,0.4804597701149425,0.39080459770114945,0.8018867924528302,1.668998826397039,0.15664949134628092,2.6224411603721958,0.7819045106831971
frozenset({'el-salvador-aid_y'}),frozenset({'crime_y'}),0.48735632183908045,0.5701149425287356,0.4459770114942529,0.9150943396226415,1.6051049908703592,0.16812789007794954,5.063090676883782,0.7353797790208496
frozenset({'crime_y'}),frozenset({'el-salvador-aid_y'}),0.5701149425287356,0.48735632183908045,0.4459770114942529,0.7822580645161291,1.6051049908703592,0.16812789007794954,2.3543635589612615,0.8769502177628314
frozenset({'duty-free-exports_n'}),frozenset({'el-salvador-aid_y'}),0.535632183908046,0.48735632183908045,0.3931034482758621,0.7339055793991416,1.5058911652765405,0.13205971726780286,1.9265480163144233,0.7234381332870128
frozenset({'el-salvador-aid_y'}),frozenset({'duty-free-exports_n'}),0.48735632183908045,0.535632183908046,0.3931034482758621,0.8066037735849056,1.5058911652765405,0.13205971726780286,2.4011213905242497,0.6553116723048276
frozenset({'religious-groups-in-schools_n'}),frozenset({'anti-satellite-test-ban_y'}),0.34942528735632183,0.5494252873563218,0.3195402298850575,0.9144736842105263,1.6644186302576527,0.12755714096974505,5.268258178603007,0.6135953428070267
frozenset({'religious-groups-in-schools_n'}),frozenset({'aid-to-nicaraguan-contras_y'}),0.34942528735632183,0.5563218390804597,0.3264367816091954,0.9342105263157896,1.6792627229230104,0.13204386312590835,6.743908045977025,0.6217588214801176
frozenset({'religious-groups-in-schools_n'}),frozenset({'education-spending_n'}),0.34942528735632183,0.535632183908046,0.30114942528735633,0.861842105263158,1.6090185227016038,0.11398599550799313,3.3611384783798592,0.5817980740700779
frozenset({'religious-groups-in-schools_y'}),frozenset({'anti-satellite-test-ban_n'}),0.6252873563218391,0.41839080459770117,0.38850574712643676,0.6213235294117647,1.485031512605042,0.12689126701017306,1.5359000111594687,0.8716375648890986
frozenset({'anti-satellite-test-ban_n'}),frozenset({'religious-groups-in-schools_y'}),0.41839080459770117,0.6252873563218391,0.38850574712643676,0.9285714285714285,1.485031512605042,0.12689126701017306,5.245977011494247,0.561568865916692
frozenset({'religious-groups-in-schools_y'}),frozenset({'aid-to-nicaraguan-contras_n'}),0.6252873563218391,0.4091954022988506,0.3816091954022989,0.6102941176470589,1.4914491077329808,0.1257444840797992,1.5160268922142703,0.8793702417030085
frozenset({'aid-to-nicaraguan-contras_n'}),frozenset({'religious-groups-in-schools_y'}),0.4091954022988506,0.6252873563218391,0.3816091954022989,0.9325842696629214,1.491449107732981,0.1257444840797992,5.558237547892725,0.5577328770334257
frozenset({'mx-missile_n'}),frozenset({'religious-groups-in-schools_y'}),0.4735632183908046,0.6252873563218391,0.432183908045977,0.9126213592233009,1.4595231296402056,0.13607081516712904,4.288378033205616,0.5980674533122734
frozenset({'religious-groups-in-schools_y'}),frozenset({'mx-missile_n'}),0.6252873563218391,0.4735632183908046,0.432183908045977,0.6911764705882353,1.4595231296402056,0.13607081516712904,1.7046524356869184,0.8402297350215375
frozenset({'immigration_y'}),frozenset({'religious-groups-in-schools_y'}),0.496551724137931,0.6252873563218391,0.335632183908046,0.6759259259259259,1.080984477124183,0.02514466904478796,1.156256157635468,0.14880840683054986
frozenset({'religious-groups-in-schools_y'}),frozenset({'synfuels-corporation-cutback_n'}),0.6252873563218391,0.6068965517241379,0.3816091954022989,0.6102941176470589,1.0055982620320856,0.0021244550138724283,1.00871828236825,0.014856973907901921
frozenset({'synfuels-corporation-cutback_n'}),frozenset({'religious-groups-in-schools_y'}),0.6068965517241379,0.6252873563218391,0.3816091954022989,0.6287878787878788,1.0055982620320856,0.0021244550138724283,1.009429978888107,0.014161910801099492
frozenset({'education-spending_y'}),frozenset({'religious-groups-in-schools_y'}),0.3931034482758621,0.6252873563218391,0.36551724137931035,0.9298245614035088,1.4870356037151704,0.11971462544589775,5.339655172413794,0.5396655231560893
frozenset({'religious-groups-in-schools_y'}),frozenset({'superfund-right-to-sue_y'}),0.6252873563218391,0.4804597701149425,0.42758620689655175,0.6838235294117647,1.4232690683929075,0.1271607874223808,1.643197006148089,0.7936539349561318
frozenset({'superfund-right-to-sue_y'}),frozenset({'religious-groups-in-schools_y'}),0.4804597701149425,0.6252873563218391,0.42758620689655175,0.8899521531100479,1.4232690683929077,0.1271607874223808,3.4049975012493783,0.5724141212294224
frozenset({'religious-groups-in-schools_y'}),frozenset({'crime_y'}),0.6252873563218391,0.5701149425287356,0.49195402298850577,0.786764705882353,1.3800106736242885,0.13546835777513544,2.0160126833135164,0.7348775872943066
frozenset({'crime_y'}),frozenset({'religious-groups-in-schools_y'}),0.5701149425287356,0.6252873563218391,0.49195402298850577,0.8629032258064516,1.3800106736242885,0.13546835777513544,2.733198106828939,0.6405617472137539
frozenset({'duty-free-exports_n'}),frozenset({'religious-groups-in-schools_y'}),0.535632183908046,0.6252873563218391,0.4436781609195402,0.8283261802575106,1.3247128250441806,0.108754128682785,2.1827011494252857,0.5278561534909966
frozenset({'religious-groups-in-schools_y'}),frozenset({'duty-free-exports_n'}),0.6252873563218391,0.535632183908046,0.4436781609195402,0.7095588235294118,1.3247128250441806,0.108754128682785,1.598836025025462,0.6541530245716645
frozenset({'anti-satellite-test-ban_n'}),frozenset({'aid-to-nicaraguan-contras_n'}),0.41839080459770117,0.4091954022988506,0.3425287356321839,0.8186813186813185,2.00070996419311,0.17132514202668778,3.258376872169973,0.8599888585298565
frozenset({'aid-to-nicaraguan-contras_n'}),frozenset({'anti-satellite-test-ban_n'}),0.4091954022988506,0.41839080459770117,0.3425287356321839,0.8370786516853932,2.00070996419311,0.17132514202668778,3.5698771304003154,0.84660381793017
frozenset({'mx-missile_n'}),frozenset({'anti-satellite-test-ban_n'}),0.4735632183908046,0.41839080459770117,0.3586206896551724,0.7572815533980582,1.8099861303744798,0.1604861936847668,2.3962298850574713,0.8500727802037846
frozenset({'anti-satellite-test-ban_n'}),frozenset({'mx-missile_n'}),0.41839080459770117,0.4735632183908046,0.3586206896551724,0.8571428571428571,1.8099861303744798,0.1604861936847668,3.6850574712643662,0.7694334650856389
frozenset({'anti-satellite-test-ban_n'}),frozenset({'superfund-right-to-sue_y'}),0.41839080459770117,0.4804597701149425,0.33793103448275863,0.8076923076923077,1.681082075818918,0.1369110846875413,2.7016091954022996,0.6965932618106532
frozenset({'superfund-right-to-sue_y'}),frozenset({'anti-satellite-test-ban_n'}),0.4804597701149425,0.41839080459770117,0.33793103448275863,0.7033492822966507,1.6810820758189178,0.1369110846875413,1.960585836114201,0.7798145806995364
frozenset({'anti-satellite-test-ban_n'}),frozenset({'crime_y'}),0.41839080459770117,0.5701149425287356,0.36091954022988504,0.8626373626373626,1.513093761077632,0.12238869071211517,3.1295632183908033,0.5830417159688829
frozenset({'crime_y'}),frozenset({'anti-satellite-test-ban_n'}),0.5701149425287356,0.41839080459770117,0.36091954022988504,0.6330645161290323,1.513093761077632,0.12238869071211517,1.585044840217254,0.7888211451343708
frozenset({'duty-free-exports_n'}),frozenset({'anti-satellite-test-ban_n'}),0.535632183908046,0.41839080459770117,0.3425287356321839,0.6394849785407725,1.528439371787011,0.11842515523847266,1.6132731253420904,0.7445345205661502
frozenset({'anti-satellite-test-ban_n'}),frozenset({'duty-free-exports_n'}),0.41839080459770117,0.535632183908046,0.3425287356321839,0.8186813186813185,1.5284393717870108,0.11842515523847266,2.5610588645071384,0.5944504867761359
frozenset({'aid-to-nicaraguan-contras_y'}),frozenset({'anti-satellite-test-ban_y'}),0.5563218390804597,0.5494252873563218,0.4827586206896552,0.8677685950413224,1.579411459594039,0.1771013343902762,3.4074712643678193,0.8268443128546759
frozenset({'anti-satellite-test-ban_y'}),frozenset({'aid-to-nicaraguan-contras_y'}),0.5494252873563218,0.5563218390804597,0.4827586206896552,0.8786610878661089,1.5794114595940387,0.1771013343902762,3.656520015854144,0.8141885325558796
frozenset({'mx-missile_y'}),frozenset({'anti-satellite-test-ban_y'}),0.47586206896551725,0.5494252873563218,0.41839080459770117,0.8792270531400966,1.6002668122005945,0.15694015061434802,3.7307586206896564,0.7156593406593408
frozenset({'anti-satellite-test-ban_y'}),frozenset({'mx-missile_y'}),0.5494252873563218,0.47586206896551725,0.41839080459770117,0.7615062761506277,1.6002668122005945,0.15694015061434802,2.197701149425288,0.8325016819914779
frozenset({'anti-satellite-test-ban_y'}),frozenset({'education-spending_n'}),0.5494252873563218,0.535632183908046,0.42298850574712643,0.7698744769874477,1.4373193025302133,0.12869863918615404,2.017889237199582,0.6752717391304347
frozenset({'education-spending_n'}),frozenset({'anti-satellite-test-ban_y'}),0.535632183908046,0.5494252873563218,0.42298850574712643,0.7896995708154506,1.4373193025302136,0.12869863918615404,2.142528735632184,0.6552141627206199
frozenset({'superfund-right-to-sue_n'}),frozenset({'anti-satellite-test-ban_y'}),0.46206896551724136,0.5494252873563218,0.39080459770114945,0.845771144278607,1.539374258415038,0.1369322235434008,2.921468298109011,0.6513574660633488
frozenset({'anti-satellite-test-ban_y'}),frozenset({'superfund-right-to-sue_n'}),0.5494252873563218,0.46206896551724136,0.39080459770114945,0.7112970711297072,1.539374258415038,0.1369322235434008,1.8632683658170919,0.7776410564225693
frozenset({'crime_n'}),frozenset({'anti-satellite-test-ban_y'}),0.39080459770114945,0.5494252873563218,0.34022988505747126,0.8705882352941176,1.5845434408072852,0.12551195666534548,3.4817136886102382,0.6055583885772564
frozenset({'anti-satellite-test-ban_y'}),frozenset({'crime_n'}),0.5494252873563218,0.39080459770114945,0.34022988505747126,0.6192468619246863,1.5845434408072854,0.12551195666534548,1.5999747379057727,0.8187396580253722
frozenset({'anti-satellite-test-ban_y'}),frozenset({'duty-free-exports_y'}),0.5494252873563218,0.4,0.3333333333333333,0.606694560669456,1.51673640167364,0.11356321839080458,1.5255319148936168,0.7561224489795917
frozenset({'duty-free-exports_y'}),frozenset({'anti-satellite-test-ban_y'}),0.4,0.5494252873563218,0.3333333333333333,0.8333333333333333,1.5167364016736402,0.11356321839080458,2.703448275862068,0.5678160919540229
frozenset({'anti-satellite-test-ban_y'}),frozenset({'export-administration-act-south-africa_y'}),0.5494252873563218,0.6183908045977011,0.3954022988505747,0.7196652719665273,1.1637709788306296,0.055642753335975736,1.361262652255962,0.3123220218319888
frozenset({'export-administration-act-south-africa_y'}),frozenset({'anti-satellite-test-ban_y'}),0.6183908045977011,0.5494252873563218,0.3954022988505747,0.6394052044609666,1.1637709788306296,0.055642753335975736,1.2495319350633964,0.368765760717288
frozenset({'mx-missile_n'}),frozenset({'aid-to-nicaraguan-contras_n'}),0.4735632183908046,0.4091954022988506,0.3724137931034483,0.7864077669902912,1.92183920584706,0.17863390144008456,2.7660397074190173,0.9111542401207612
frozenset({'aid-to-nicaraguan-contras_n'}),frozenset({'mx-missile_n'}),0.4091954022988506,0.4735632183908046,0.3724137931034483,0.9101123595505618,1.92183920584706,0.17863390144008456,5.8566091954022985,0.8118845174616901
frozenset({'education-spending_y'}),frozenset({'aid-to-nicaraguan-contras_n'}),0.3931034482758621,0.4091954022988506,0.30344827586206896,0.7719298245614035,1.8864577173270252,0.14259215219976218,2.590450928381962,0.7742768595041322
frozenset({'aid-to-nicaraguan-contras_n'}),frozenset({'education-spending_y'}),0.4091954022988506,0.3931034482758621,0.30344827586206896,0.7415730337078651,1.8864577173270252,0.14259215219976218,2.348425787106446,0.795366112486735
frozenset({'superfund-right-to-sue_y'}),frozenset({'aid-to-nicaraguan-contras_n'}),0.4804597701149425,0.4091954022988506,0.3425287356321839,0.7129186602870813,1.7422450405892154,0.14592680671158673,2.0579693486590034,0.8200095028805605
frozenset({'aid-to-nicaraguan-contras_n'}),frozenset({'superfund-right-to-sue_y'}),0.4091954022988506,0.4804597701149425,0.3425287356321839,0.8370786516853932,1.7422450405892156,0.14592680671158673,3.1889021006738,0.7210978507821274
frozenset({'aid-to-nicaraguan-contras_n'}),frozenset({'crime_y'}),0.4091954022988506,0.5701149425287356,0.3816091954022989,0.9325842696629214,1.6357828923523017,0.1483207821376668,6.376628352490427,0.657868829403216
frozenset({'crime_y'}),frozenset({'aid-to-nicaraguan-contras_n'}),0.5701149425287356,0.4091954022988506,0.3816091954022989,0.6693548387096775,1.6357828923523017,0.1483207821376668,1.7868236613400619,0.9041298885381097
frozenset({'duty-free-exports_n'}),frozenset({'aid-to-nicaraguan-contras_n'}),0.535632183908046,0.4091954022988506,0.34942528735632183,0.6523605150214592,1.5942518204176108,0.13024706037785702,1.6994749538810838,0.802696717040125
frozenset({'aid-to-nicaraguan-contras_n'}),frozenset({'duty-free-exports_n'}),0.4091954022988506,0.535632183908046,0.34942528735632183,0.8539325842696629,1.5942518204176108,0.13024706037785702,3.179133510167992,0.6309133729264795
frozenset({'aid-to-nicaraguan-contras_y'}),frozenset({'mx-missile_y'}),0.5563218390804597,0.47586206896551725,0.4413793103448276,0.7933884297520661,1.6672655407833274,0.17664684898929844,2.5368275862068965,0.9020401554404144
frozenset({'mx-missile_y'}),frozenset({'aid-to-nicaraguan-contras_y'}),0.47586206896551725,0.5563218390804597,0.4413793103448276,0.927536231884058,1.6672655407833274,0.17664684898929844,6.122758620689656,0.7635690789473685
frozenset({'aid-to-nicaraguan-contras_y'}),frozenset({'education-spending_n'}),0.5563218390804597,0.535632183908046,0.4459770114942529,0.8016528925619836,1.4966481041393254,0.1479931298718457,2.3411877394636025,0.7479301319373965
frozenset({'education-spending_n'}),frozenset({'aid-to-nicaraguan-contras_y'}),0.535632183908046,0.5563218390804597,0.4459770114942529,0.8326180257510729,1.4966481041393254,0.1479931298718457,2.65069260241674,0.7146065121976116
